KEY,French
SKILL_NAME_7510,Que justice soit rendue !!
SKILL_NAME_7511,Que justice soit rendue !! II
SKILL_NAME_7512,Que justice soit rendue !! III
SKILL_NAME_7513,Que justice soit rendue !! IV
SKILL_NAME_7520,Que la force soit avec moi !!
SKILL_NAME_7521,Que la force soit avec moi !! II
SKILL_NAME_7522,Que la force soit avec moi !! III
SKILL_NAME_7523,Que la force soit avec moi !! IV
SKILL_NAME_7530,Que votre souffrance prenne fin !!
SKILL_NAME_7531,Que votre souffrance prenne fin !! II
SKILL_NAME_7532,Que votre souffrance prenne fin !! III
SKILL_NAME_7533,Que votre souffrance prenne fin !! IV
SKILL_NAME_7540,Que la puissance de mes ancêtres vous éblouisse !!
SKILL_NAME_7541,Que la puissance de mes ancêtres vous éblouisse !! II
SKILL_NAME_7542,Que la puissance de mes ancêtres vous éblouisse !! III
SKILL_NAME_7543,Que la puissance de mes ancêtres vous éblouisse !! IV
SKILL_NAME_60007510,Que justice soit rendue !! [Lumière]
SKILL_NAME_60007511,Que justice soit rendue !! [Ténèbres]
SKILL_NAME_60007520,Que la force soit avec moi !! [Lumière]
SKILL_NAME_60007521,Que la force soit avec moi !! [Ténèbres]
SKILL_NAME_60007530,Que votre souffrance prenne fin !! [Lumière]
SKILL_NAME_60007531,Que votre souffrance prenne fin !! [Ténèbres]
SKILL_NAME_60007540,Que la puissance de mes ancêtres vous éblouisse !! [Lumière]
SKILL_NAME_60007541,Que la puissance de mes ancêtres vous éblouisse !! [Ténèbres]
SKILL_NAME_60007550,Dakaris [Lumière]
SKILL_NAME_60007551,Dakaris [Ténèbres]
SKILL_DESC_7510,"Inflige [ffc800]{1}[-] points de DEG M dans la zone adjacente à la cible et étourdit tous les ennemis se trouvant dans cette zone pendant [64ffff]{2}[-] sec. Restaure les PV des alliés se trouvant dans cette zone de [ffc800]{3}[-]. Cette compétence est immédiatement disponible et son temps de recharge est réduit de 100% jusqu'à 3 fois, lorsque vous activez la compétence : [Que la force soit avec moi !!] "
SKILL_DESC_7511,Augmente les DEG de [64ff64]{1}[-] %.
SKILL_DESC_7512,Augmente les DEG de [64ff64]{1}[-] %.
SKILL_DESC_7513,Augmente les DEG de [64ff64]{1}[-] %.
SKILL_DESC_7520,"Sur [64ffff]{1}[-] sec, restaure [ffc800]{2}[-] de PV, {3} charge(s) de PM et augmente le taux d'ATQ de [64ff64]{4}[-]. Lors de l'incantation de la compétence, si les PV du Héros sont au Max, génère un Bouclier Protecteur qui protège le Héros pour [ffc800]{5}[-] de DEG, et immunise le Héros aux Contrôles pendant [64ff64]{6}[-] sec. Si vous avez moins de 3 alliés au combat, cet effet s'applique à toute l'équipe."
SKILL_DESC_7521,Augmente le taux d'augmentation d'ATQ de [64ff64]{1}[-] %.
SKILL_DESC_7522,Augmente le taux d'augmentation d'ATQ de [64ff64]{1}[-] %.
SKILL_DESC_7523,Augmente le taux d'augmentation d'ATQ de [64ff64]{1}[-] %.
SKILL_DESC_7530,"Attaque aléatoirement les ennemis à 5 reprises et inflige au total [ffc800]{1}[-] de DEG M, et si l'ennemi est un non-Héros, inflige [ffc800]{2}[-] de DEG M supplémentaire. Si la compétence [Que la force soit avec moi !!] est active, cette attaque cible l'ennemi avec le plus de points d'ATQ."
SKILL_DESC_7531,Augmente les DEG de [64ff64]{1}[-] %.
SKILL_DESC_7532,Augmente les DEG de [64ff64]{1}[-] %.
SKILL_DESC_7533,Augmente les DEG de [64ff64]{1}[-] %.
SKILL_DESC_7540,"Restaure les PV de [ffc800]{2}[-] toutes les sec, et si les PV du Héros sont au Max, augmente le taux d'ATQ de [64ff64]{1}[-]. À la réception de DEG Fatals, consomme tous les PM et génère un Bouclier Protecteur qui protège le Héros pour [ffc800]{3}[-] de DEG, et immunise le Héros aux Contrôles pendant [64ff64]{4}[-] sec. Pendant la durée du Bouclier Protecteur, le Héros ne peut pas récupérer de PM."
SKILL_DESC_7541,Augmente le taux d'augmentation d'ATQ de [64ff64]{1}[-] %.
SKILL_DESC_7542,Augmente le taux d'augmentation d'ATQ de [64ff64]{1}[-] %.
SKILL_DESC_7543,Augmente le taux d'augmentation d'ATQ de [64ff64]{1}[-] %.
SKILL_DESC_60007510,Augmente la durée de l'étourdissement de 1 sec.
SKILL_DESC_60007511,Réduit le coût en mana de 1.
SKILL_DESC_60007520,Augmente la vitesse d'attaque de 500 pendant la durée de la compétence.
SKILL_DESC_60007521,Augmente la durée du bouclier de 5 sec.
SKILL_DESC_60007530,Confère au Héros une immunité contre les contrôles pendant l'incantation de la compétence.
SKILL_DESC_60007531,Augmente les DEG de 40%.
SKILL_DESC_60007540,Soins augmentés de 100%.
SKILL_DESC_60007541,"Si les PV du Héros sont au Max, récupère 300 Mana toutes les sec."
SKILL_DESC_60007550,"ATQ, DEF, PV +15% / Crit +100"
SKILL_DESC_60007551,"Au début de la 1ère bataille, le Héros obtient pendant 5 sec, le [Conseil des Ancêtres] qui augmente la Résistance aux Contrôles de 200. Si après les 5 sec, le Héros dispose encore du [Conseil des Ancêtres], dissipe les Effets Néfastes sur 3 alliés aléatoires et augmente leur DEF de 50%, pendant 10 sec. L'Effet de l'augmentation de DEF ne peut être dissipé."
SKILL_DESC_90000750,Réduit les DEG reçus de 10% et augmente la Résistance aux Contrôles de 100. Cet effet est doublé pendant 2 sec après le début de son incantation. 
SKILL_DESC_90000751,Réduit les DEG reçus de 12% et augmente la Résistance aux Contrôles de 120. Cet effet est doublé pendant 2 sec après le début de son incantation. 
SKILL_DESC_90000752,Réduit les DEG reçus de 14% et augmente la Résistance aux Contrôles de 140. Cet effet est doublé pendant 2 sec après le début de son incantation. 
SKILL_DESC_90000753,Réduit les DEG reçus de 17% et augmente la Résistance aux Contrôles de 170. Cet effet est doublé pendant 2 sec après le début de son incantation. 
SKILL_DESC_90000754,Réduit les DEG reçus de 21% et augmente la Résistance aux Contrôles de 210. Cet effet est doublé pendant 2 sec après le début de son incantation. 
SKILL_DESC_90000755,Réduit les DEG reçus de 25% et augmente la Résistance aux Contrôles de 250. Cet effet est doublé pendant 2 sec après le début de son incantation. 
SKILL_DESC_91007510,[Que justice soit rendue !!] Augmente les DEG de 50% et augmente la restauration des PV de 1% des PV Max des alliés se trouvant dans la zone.
SKILL_DESC_91007511,[Que justice soit rendue !!] Augmente les DEG de 50% et augmente la restauration des PV de 1.2% des PV Max des alliés se trouvant dans la zone.
SKILL_DESC_91007512,[Que justice soit rendue !!] Augmente les DEG de 50% et augmente la restauration des PV de 1.4% des PV Max des alliés se trouvant dans la zone.
SKILL_DESC_91007513,[Que justice soit rendue !!] Augmente les DEG de 50% et augmente la restauration des PV de 1.7% des PV Max des alliés se trouvant dans la zone.
SKILL_DESC_91007514,[Que justice soit rendue !!] Augmente les DEG de 50% et augmente la restauration des PV de 2.1% des PV Max des alliés se trouvant dans la zone.
SKILL_DESC_91007515,[Que justice soit rendue !!] Augmente les DEG de 50% et augmente la restauration des PV de 2.5% des PV Max des alliés se trouvant dans la zone.
SKILL_DESC_91007520,[Que la force soit avec moi !!] Réduit le temps de recharge de 5 sec et augmente les taux de Restauration des PV et de Récupération des PM de 20%.
SKILL_DESC_91007521,[Que la force soit avec moi !!] Réduit le temps de recharge de 5 sec et augmente les taux de Restauration des PV et de Récupération des PM de 24%.
SKILL_DESC_91007522,[Que la force soit avec moi !!] Réduit le temps de recharge de 5 sec et augmente les taux de Restauration des PV et de Récupération des PM de 29%.
SKILL_DESC_91007523,[Que la force soit avec moi !!] Réduit le temps de recharge de 5 sec et augmente les taux de Restauration des PV et de Récupération des PM de 35%.
SKILL_DESC_91007524,[Que la force soit avec moi !!] Réduit le temps de recharge de 5 sec et augmente les taux de Restauration des PV et de Récupération des PM de 42%.
SKILL_DESC_91007525,[Que la force soit avec moi !!] Réduit le temps de recharge de 5 sec et augmente les taux de Restauration des PV et de Récupération des PM de 50%.
SKILL_DESC_91007530,"[Que votre souffrance prenne fin !!] Augmente les DEG de 20% et lorsque vous tuez la cible avec cette compétence, elle est réutilisée automatiquement."
SKILL_DESC_91007531,"[Que votre souffrance prenne fin !!] Augmente les DEG de 24% et lorsque vous tuez la cible avec cette compétence, elle est réutilisée automatiquement."
SKILL_DESC_91007532,"[Que votre souffrance prenne fin !!] Augmente les DEG de 29% et lorsque vous tuez la cible avec cette compétence, elle est réutilisée automatiquement."
SKILL_DESC_91007533,"[Que votre souffrance prenne fin !!] Augmente les DEG de 35% et lorsque vous tuez la cible avec cette compétence, elle est réutilisée automatiquement."
